Acquired_Date,EQ_Lintang,EQ_Bujur,cluster_id,aco_center_lat,aco_area_km2,anomaly_score
2022-02-03 03:39:00,-8.140435633188241,114.0005372641355,0,-8.140435633188241,42.84734891882791,-0.5485795264541118
2022-02-04 03:40:00,-7.891019324073403,112.2515243296851,0,-7.891019324073403,89.77850544455092,0.14867091431000823
2022-02-04 04:58:00,-7.993411853462411,112.912157511184,0,-7.993411853462411,45.70559478445291,-0.560915766400941
2022-02-08 10:32:00,-7.984972858877901,112.3053919701103,0,-7.984972858877901,99.47601508927877,0.157763780255094
2022-02-08 16:39:00,-7.883216115225961,112.968124654109,0,-7.883216115225961,110.30975805284557,0.38493631160793057
2022-02-08 17:55:00,-7.996895137026614,112.9748978905037,0,-7.996895137026614,153.38327400058142,0.06320035060016661
2022-02-08 19:32:00,-8.054471628647649,114.2337068941313,0,-8.054471628647649,32.21575887985797,-0.7444058015290063
2022-02-09 08:47:00,-8.007022823409374,114.2648785426929,0,-8.007022823409374,293.5012186702632,1.6116544649628959
2022-02-09 11:02:00,-8.056279965885585,114.2463168959872,0,-8.056279965885585,109.80820036389879,0.19444681558371862
2022-02-09 13:40:00,-7.976324463047001,112.317223945895,0,-7.976324463047001,47.177546754223485,-0.45968617821988855
2022-02-09 15:54:00,-8.142919456326107,113.9931039878811,0,-8.142919456326107,164.85189221510865,0.8274189053663052
2022-02-10 01:42:00,-8.137538522924284,114.0223271833387,0,-8.137538522924284,90.06174133412134,0.027703689386035887
2022-02-10 20:02:00,-7.903292362021368,113.0180574380883,0,-7.903292362021368,78.67809963088119,-0.1555512574130268
2022-02-11 11:06:00,-8.135846695743865,112.9183339579771,0,-8.135846695743865,68.3939140035319,-0.2111486145195422
2022-02-12 12:16:00,-7.931789743513793,112.8807586637624,0,-7.931789743513793,252.95437971828898,1.276995909265492
2022-02-12 14:08:00,-7.914127649889582,112.909311137008,0,-7.914127649889582,48.27752386354127,-0.5319815585296922
2022-02-13 16:41:00,-8.105258046029785,114.0236255910996,0,-8.105258046029785,28.274333882308138,-1.8483749462743089
2022-02-13 23:01:00,-8.134164259956174,112.912261853561,0,-8.134164259956174,241.16288128193932,1.1136207672956457
2022-02-14 16:44:00,-8.079660973766108,112.9880128014212,0,-8.079660973766108,215.49371009771693,1.0887315271492297
2022-02-14 18:34:00,-8.135995669935351,113.9820777030959,0,-8.135995669935351,257.32846322203306,0.96475114234951
2022-02-15 17:30:00,-7.994628498714133,114.1748529965384,0,-7.994628498714133,542.2509836722329,1.7444173454665295
2022-02-15 17:40:00,-7.95768126814787,112.9538660004974,0,-7.95768126814787,28.274333882308138,-1.13947728129105
2022-02-15 19:53:00,-8.057341876880054,114.2210048401417,0,-8.057341876880054,81.03417779050585,0.03627057249741304
2022-02-16 09:35:00,-8.102620568738185,114.2708452468116,0,-8.102620568738185,236.5371364819883,1.2557751448967693
2022-02-16 22:27:00,-8.046517646604613,114.2087651609963,0,-8.046517646604613,398.531090062426,1.9744455485902452
2022-02-17 19:09:00,-7.944674340229097,112.9005505902941,0,-7.944674340229097,262.5543553700852,1.379241255296183
2022-02-18 02:15:00,-7.968094587108305,112.3739132703925,0,-7.968094587108305,94.77676112688093,0.09319171064337001
2022-02-18 09:05:00,-7.920692724552178,112.9535372992365,0,-7.920692724552178,28.65197280806912,-1.0585339746650735
2022-02-19 06:31:00,-8.001036805968232,112.2431803502356,0,-8.001036805968232,250.7106576811728,1.1756705977918123
2022-02-21 13:36:00,-8.126743817218347,114.0510146530063,0,-8.126743817218347,31.042263722480655,-1.1391710073730028
2022-02-22 03:16:00,-8.079027027940375,114.0633418677963,0,-8.079027027940375,252.4716289618675,1.1396934501372937
2022-02-22 13:21:00,-7.996588243348809,114.2026528240039,0,-7.996588243348809,168.2539503455748,0.919099722932553
2022-02-22 17:37:00,-7.947537449292423,112.9347917217224,0,-7.947537449292423,28.274333882308138,-1.4593718262646973
2022-02-23 00:24:00,-7.939264456917675,112.3207743468391,0,-7.939264456917675,28.274333882308138,-1.0684165802868635
2022-02-23 13:18:00,-8.03388178310499,114.2006870637615,0,-8.03388178310499,32.57132589555807,-0.7395413009447797
2022-02-23 20:46:00,-8.168307356009775,114.0287955023706,0,-8.168307356009775,321.22412279758953,2.119391924853546
2022-02-24 01:05:00,-8.080753616537486,112.9888957940171,0,-8.080753616537486,202.12811550838782,1.0275954736837305
2022-02-24 23:32:00,-8.085469760127644,112.8883304013665,0,-8.085469760127644,59.9642191940897,-0.3664471216361359
2022-02-25 04:36:00,-8.06949530598206,112.8819428067522,0,-8.06949530598206,51.04742408245654,-0.631064125428726
2022-02-25 20:30:00,-7.998495070497562,112.3798046953415,0,-7.998495070497562,32.630563936090255,-0.8524155919412141
2022-02-26 17:20:00,-7.997576445514925,112.3385832994715,0,-7.997576445514925,28.274333882308138,-1.2002620817544627
2022-02-27 10:34:00,-7.940935866791996,112.26909305415,0,-7.940935866791996,28.274333882308138,-0.8932008496363633
2022-02-28 01:37:00,-8.169538570594405,112.9336129723809,0,-8.169538570594405,100.54811274291905,0.15655787100936544
2022-03-03 14:55:00,-8.077204330103134,114.2368022853117,0,-8.077204330103134,28.274333882308138,-1.2242303446913978
2022-03-04 20:55:00,-8.091258000767896,112.8871094064781,0,-8.091258000767896,50.06921230238504,-0.25002545696478934
2022-03-08 19:10:00,-8.095052704005203,112.9458030657855,0,-8.095052704005203,143.1148140671859,0.5210613767275677
2022-03-09 13:06:00,-8.097754082592955,112.939410869908,0,-8.097754082592955,165.42903356770952,0.37150323037150007
2022-03-09 19:19:00,-8.126835988495205,112.9116424967918,0,-8.126835988495205,40.008362729450255,-0.5133871733827587
2022-03-10 01:12:00,-8.137324681393752,114.0389350510227,0,-8.137324681393752,267.09879697061945,1.261251951906092
2022-03-10 02:23:00,-8.06109905938964,114.1986593366112,0,-8.06109905938964,459.3482639247098,2.039976742181054
2022-03-11 02:13:00,-8.118832171019067,112.9261199800695,0,-8.118832171019067,28.274333882308138,-1.5733737183353944
2022-03-11 09:46:00,-8.128718269272253,112.9179092219772,0,-8.128718269272253,83.99050774523324,-0.17079504375589985
2022-03-11 11:43:00,-8.115964032453027,112.9137611868226,0,-8.115964032453027,33.65623005235557,-0.8569037691828074
2022-03-11 18:07:00,-8.102218676757085,112.9121429791275,0,-8.102218676757085,214.30028364490818,0.6789060609677268
2022-03-12 02:51:00,-7.951682008622979,112.9546779864826,0,-7.951682008622979,87.75831159346214,-0.3918822112086277
2022-03-12 10:11:00,-8.161151891053962,114.0206328292749,0,-8.161151891053962,213.23674808420063,1.0879146344831316
2022-03-12 11:44:00,-8.159233256599107,114.0268457541324,0,-8.159233256599107,50.576982679005205,-0.645454433843543
2022-03-13 05:36:00,-8.110929509896357,114.0450351115597,0,-8.110929509896357,50.4612534592,-0.7400041988695994
2022-03-13 13:08:00,-8.028222707771718,114.218177250649,0,-8.028222707771718,393.7314957884274,1.772645619680625
2022-03-13 13:56:00,-7.93383314732931,112.252658267829,0,-7.93383314732931,288.8697221251437,1.2496387666376707
2022-03-15 07:32:00,-8.11690193476015,114.0576849118472,0,-8.11690193476015,91.08207568718716,-0.11441551118395103
2022-03-16 15:13:00,-8.039380171293203,114.173052281363,0,-8.039380171293203,175.2316757106232,0.9089888229769901
2022-03-16 21:01:00,-7.926276799604771,112.9627405686623,0,-7.926276799604771,50.32981549214396,-0.6259270718277601
2022-03-17 00:16:00,-8.199928092054082,113.9697623132748,0,-8.199928092054082,132.95617291395266,0.47637152413908
2022-03-17 04:38:00,-8.099463411525615,112.9352225693756,0,-8.099463411525615,168.82772867820876,0.3581158352084607
2022-03-18 07:08:00,-8.071190584887121,114.0268589118445,0,-8.071190584887121,102.80040270484461,0.32478851046598073
2022-03-18 14:44:00,-8.117566323754614,112.9376967605634,0,-8.117566323754614,28.274333882308138,-1.0425444180184569
2022-03-18 19:45:00,-8.12586077035352,114.0246351021303,0,-8.12586077035352,39.581479056819326,-0.7889093308100869
2022-03-18 19:49:00,-7.918743694714894,112.3046321448058,0,-7.918743694714894,49.60525565346448,-0.37771856664536724
2022-03-19 07:12:00,-7.931336908205919,112.3046379937753,0,-7.931336908205919,33.882207900640694,-0.7915254941315477
2022-03-19 18:08:00,-8.13590883961665,112.927549493349,0,-8.13590883961665,236.44415518863775,1.1508944663617997
2022-03-20 16:52:00,-7.975969636710616,112.9672330615077,0,-7.975969636710616,530.7366934285199,1.728575656888107
2022-03-21 04:23:00,-8.104515407316889,114.0774670981173,0,-8.104515407316889,614.5481254082016,1.7414187813763595
2022-03-22 23:48:00,-8.062617839592606,112.9515150942091,0,-8.062617839592606,75.91203693218652,-0.27951491587931376
2022-03-23 01:18:00,-8.123650695973495,112.8641708202764,0,-8.123650695973495,122.48690417183313,0.18685615448115778
2022-03-23 04:04:00,-7.96031860465994,112.9843067309419,0,-7.96031860465994,396.2243784148493,1.2235511182301073
2022-03-24 05:34:00,-8.093702419968643,112.8732343351653,0,-8.093702419968643,230.91335950304855,1.066118171942796
2022-03-24 20:52:00,-8.049483496796121,114.1797553062567,0,-8.049483496796121,45.432164841235675,-0.5633116977495775
2022-03-25 07:02:00,-8.199881947432917,114.0539043911107,0,-8.199881947432917,28.274333882308138,-0.972512365444818
2022-03-25 21:24:00,-8.095076691014098,112.9442914601688,0,-8.095076691014098,470.2869190906402,2.10956766597082
2022-03-26 12:43:00,-8.099602976153362,112.9568998125495,0,-8.099602976153362,375.0732179280457,1.3449660915807944
2022-03-26 18:59:00,-7.939647870619711,112.9992206788084,0,-7.939647870619711,54.83760579529038,-0.37469227094579216
2022-03-27 19:18:00,-7.972890678389247,112.3608568108469,0,-7.972890678389247,41.99941481448462,-0.6247577401801488
2022-03-28 19:36:00,-8.123339299651317,114.0599104923508,0,-8.123339299651317,66.2399291286927,-0.14906367596680942
2022-03-29 03:07:00,-8.079485607692854,112.8594129070593,0,-8.079485607692854,325.16361105540875,1.6567348075044863
2022-03-29 06:36:00,-8.017506284888269,114.2190344401308,0,-8.017506284888269,202.3941295746777,1.0765788591908152
2022-03-29 19:32:00,-7.920819035232515,112.3698585318571,0,-7.920819035232515,238.79210656109822,1.3623810709608508
2022-03-30 02:27:00,-8.030343831438692,114.2693036580843,0,-8.030343831438692,253.78327828512275,1.3420230980032106
2022-03-30 12:58:00,-8.084382694769747,114.0413634547652,0,-8.084382694769747,490.4497704730532,1.933077668442952
2022-03-31 01:55:00,-8.123747172780687,112.9168529082513,0,-8.123747172780687,189.08750245985513,0.39747864948843914
2022-04-01 03:51:00,-8.120653112817681,114.0430431181575,0,-8.120653112817681,104.12524764725661,0.029899500597134022
2022-04-01 08:46:00,-7.958621833813705,112.9541846582303,0,-7.958621833813705,28.274333882308138,-1.0037689911838923
2022-04-02 16:58:00,-7.990948064559925,112.3206869453204,0,-7.990948064559925,135.371531565216,0.6155408854053261
2022-04-02 17:36:00,-8.154802943333983,112.9372870784181,0,-8.154802943333983,46.210951444506236,-0.5647925607103034
2022-04-02 20:59:00,-8.155482917052746,114.0080310682442,0,-8.155482917052746,77.14688022748942,-0.1328323021386111
2022-04-03 20:07:00,-8.08663710886625,112.9748634504888,0,-8.08663710886625,94.30025501495942,-0.13430383245670832
2022-04-04 01:51:00,-7.870306314721015,113.0166645984875,0,-7.870306314721015,50.05276752962967,-0.4574965593924851
2022-04-04 05:30:00,-8.06026167336589,114.0313091168393,0,-8.06026167336589,268.28983747660914,1.4440332445792021
2022-04-05 06:29:00,-7.877261806038777,112.9863531585974,0,-7.877261806038777,31.268946729005506,-0.9036872471556694
2022-04-05 18:14:00,-8.067828385683416,113.9868244594997,0,-8.067828385683416,183.09742613125087,0.8881908746435782
2022-04-05 21:49:00,-8.014440878093627,114.2205191558045,0,-8.014440878093627,64.18401201074641,-0.2980487394370746
2022-04-06 01:06:00,-8.117629747032133,114.0841946683404,0,-8.117629747032133,119.56925200109815,0.33376924291845683
2022-04-06 01:52:00,-8.051776300168694,114.2739157537592,0,-8.051776300168694,87.9755346445851,0.19629524594849912
2022-04-06 21:44:00,-8.14106473611579,112.8613140495551,0,-8.14106473611579,65.92613651535052,-0.4792909967627826
2022-04-07 18:53:00,-7.860213556390638,112.2786635463538,0,-7.860213556390638,137.55536993425437,0.4701126355463788
2022-04-07 20:14:00,-7.915206871235005,112.378159646595,0,-7.915206871235005,110.30975805284557,0.33788243415770824
2022-04-08 10:47:00,-7.982819609687915,112.9834356040801,0,-7.982819609687915,101.76495334126972,0.18669975847366138
2022-04-10 16:51:00,-8.073974807211206,112.859493974416,0,-8.073974807211206,291.24811141692936,1.4078345812584574
2022-04-11 05:21:00,-8.105489851269471,114.2666786059888,0,-8.105489851269471,59.0317077898745,-0.36790175126841285
2022-04-11 16:11:00,-8.19610872424601,114.0081433673354,0,-8.19610872424601,99.94754237404297,0.19338297287839087
2022-04-12 22:12:00,-8.012082675660173,114.2074271788194,0,-8.06947248405143,44.300152426204065,0.24974666620652697
2022-04-12 22:12:00,-8.06947248405143,112.8736233782272,0,-8.06947248405143,44.300152426204065,-0.7147312436057072
2022-04-12 23:04:00,-7.940487194701836,112.3123922511462,0,-7.940487194701836,28.274333882308138,-1.8549926578282485
2022-04-12 23:20:00,-7.944606552034854,112.3641714778499,0,-7.944606552034854,50.955223967962745,-0.5232765385124928
2022-04-13 11:34:00,-7.93741333819136,112.3800551721427,0,-7.93741333819136,40.954298984182785,-0.7933510115270818
2022-04-14 01:23:00,-7.882979364203883,112.3709399254636,0,-7.882979364203883,46.78181628201906,-0.8325162788042069
2022-04-14 01:39:00,-7.982407376889055,112.9421218090306,0,-7.982407376889055,352.96351476337543,1.6016514374042319
2022-04-14 08:06:00,-7.932226663650177,112.2931284666127,0,-7.932226663650177,36.20988444117515,-0.755517260021136
2022-04-14 11:27:00,-7.921248434249693,112.9589013354087,0,-7.921248434249693,29.879203489131033,-1.0432191196067342
2022-04-14 13:15:00,-7.919528630275589,112.2927002481064,0,-7.919528630275589,28.274333882308138,-1.2494673182208265
2022-04-14 13:55:00,-8.159199015498785,113.98672039976,0,-8.159199015498785,138.63352881563011,0.5292295235927045
2022-04-14 14:19:00,-8.14660505155383,112.9868570482457,0,-8.14660505155383,52.43290370561793,-0.5806249396376203
2022-04-15 16:10:00,-7.945641798728021,112.3221792837897,0,-7.945641798728021,137.20033316758483,0.41203046377687674
2022-04-16 12:54:00,-7.966616443753786,112.9799473665104,0,-7.966616443753786,430.3915923287397,1.8099334106347973
2022-04-18 10:48:00,-8.110109207802482,114.0128547671533,0,-8.110109207802482,69.48685178824212,-0.23261861083621313
2022-04-18 16:09:00,-8.08105553146382,114.1090817447866,0,-8.08105553146382,54.10874109772509,-0.4968661446761693
2022-04-19 05:13:00,-7.957886879813556,112.2603029521536,0,-7.957886879813556,298.091933833139,1.5304273394736063
2022-04-19 19:59:00,-7.901959499088716,112.9935383114962,0,-7.901959499088716,255.05264863491638,1.2719964561014636
2022-04-20 06:56:00,-8.153533904975493,112.899815019232,0,-8.153533904975493,29.59989386708196,-0.9707742599061225
2022-04-20 09:39:00,-7.941770082579577,112.2807922129151,0,-7.941770082579577,63.664159818263435,-0.27927055621841174
2022-04-20 16:55:00,-7.878805881956137,112.8827934571438,0,-7.878805881956137,114.45555831218132,0.296511925312881
2022-04-20 20:46:00,-8.119790394494354,114.2846257905039,0,-8.119790394494354,301.59770490233046,1.176751869988003
2022-04-20 23:21:00,-8.133602046538906,112.9820565672813,0,-8.133602046538906,214.05687671558456,1.0904521782895784
2022-04-21 05:04:00,-8.129903140308901,114.0924264717197,0,-8.129903140308901,298.6568471555684,1.5586155739493195
2022-04-21 17:24:00,-8.103456656257743,112.9279156369138,0,-8.103456656257743,28.274333882308138,-1.0059534675738464
2022-04-22 12:32:00,-7.898059352183734,112.3180956238197,0,-7.898059352183734,32.28680869246652,-0.9083748605369738
2022-04-22 13:45:00,-7.960816611236697,112.3707599558378,0,-7.960816611236697,268.1278040876785,1.5413907670409166
2022-04-23 08:21:00,-7.931380283597336,112.9687023023866,0,-7.931380283597336,28.274333882308138,-1.6234003720081083
2022-04-23 14:47:00,-8.120733248796999,114.0515129338611,0,-8.120733248796999,28.274333882308138,-1.7611837639954442
2022-04-24 04:35:00,-8.065600386898645,114.2251747384028,0,-8.065600386898645,58.24095212618051,-0.5156829383268293
2022-04-24 19:16:00,-8.119272860866339,112.9007911154492,0,-8.119272860866339,86.3183016623513,-0.059794738202748735
2022-04-25 02:12:00,-7.929684183709862,112.9323886466096,0,-7.929684183709862,28.275602540868373,-1.0656955813655815
2022-04-25 04:02:00,-7.99834526562185,112.8891771158991,0,-7.99834526562185,120.50689824572366,0.4518113137712134
2022-04-25 09:49:00,-8.096227650123783,112.9739990713008,0,-8.096227650123783,151.4004204397576,0.5335115358420076
2022-04-25 12:22:00,-7.962096786604308,112.9183241469402,0,-7.962096786604308,270.8427745328073,1.4615504021221415
2022-04-26 11:56:00,-8.118144717200998,114.0232388667311,0,-8.118144717200998,59.1408264696187,-0.37823270501249223
2022-04-27 00:54:00,-8.06741002562602,114.2216547535113,0,-8.06741002562602,28.274333882308138,-1.7237736044887315
2022-04-28 00:51:00,-7.9580951537756,112.9494507439011,0,-7.9580951537756,136.1606364854914,0.09806567990340663
2022-04-28 06:15:00,-7.937998057388834,112.9436015632992,0,-7.937998057388834,302.8133956646957,1.3533794717847303
2022-04-28 14:06:00,-7.946263580781884,113.0080169982037,0,-7.946263580781884,742.4071212276563,1.8694209622770248
2022-04-29 04:38:00,-8.17455471806056,114.0418046157392,0,-8.17455471806056,65.17880373043921,-0.21203354676786948
2022-04-29 05:17:00,-7.946639135797359,112.3276590538272,0,-7.946639135797359,28.274333882308138,-1.9841345055631758
2022-04-29 23:32:00,-8.100235682054766,114.2014493095349,0,-8.100235682054766,189.52582233716942,0.8762697447397272
2022-04-30 08:31:00,-8.047677569243609,114.2605603339689,0,-8.047677569243609,267.45329218034277,1.5210914741994326
2022-05-01 13:34:00,-7.877878372092454,113.0102125479923,0,-7.877878372092454,89.6346118587117,0.02775324761519632
2022-05-01 23:11:00,-7.943044104699848,113.0030355524481,0,-7.943044104699848,33.359129327429905,-0.8358972206715628
2022-05-02 01:30:00,-7.895164803657712,112.3121549442162,0,-7.895164803657712,77.16756417175536,-0.02520752969688452
2022-05-02 18:06:00,-8.111194941786454,114.0275338490628,0,-8.111194941786454,57.974646086376374,-0.5045820310280804
2022-05-03 20:06:00,-8.105149038799878,114.0509603406488,0,-8.105149038799878,120.34042715590861,0.07741949095356176
2022-05-05 02:48:00,-8.093141652593935,112.938357327881,0,-8.093141652593935,60.914683486542856,-0.1768747862284838
2022-05-05 15:21:00,-8.124476437883997,112.9367514717219,0,-8.124476437883997,30.943391835907217,-0.7549837321357593
2022-05-06 23:39:00,-7.913397644711904,112.3240040525849,0,-7.913397644711904,28.274333882308138,-1.5634406894283681
2022-05-07 01:54:00,-8.161964544652097,114.0140996009133,0,-8.161964544652097,71.81443997996361,-0.0554468169190713
2022-05-07 09:53:00,-8.097549819841422,114.1719331925069,0,-8.097549819841422,392.2596380792733,1.9451372130668694
2022-05-07 15:57:00,-8.093015719807102,112.935943133141,0,-8.093015719807102,46.570422430746426,-0.509508668120847
2022-05-08 10:42:00,-8.100908163238753,112.8868846261678,0,-8.100908163238753,29.616859199296535,-0.8905591733875267
2022-05-08 17:30:00,-8.129631120404412,114.0422691810547,0,-8.129631120404412,33.18908806042478,-0.8704323629562315
2022-05-09 10:00:00,-7.930190780934433,112.9372623107042,0,-7.930190780934433,90.38513445227001,-0.31563630660513614
2022-05-10 18:12:00,-7.927198291889965,113.0185524691767,0,-7.927198291889965,57.16975639593236,-0.4095684100970536
2022-05-11 02:00:00,-8.163932304472615,112.9397571949238,0,-8.163932304472615,59.02780109703031,-0.4285511297417501
2022-05-11 14:08:00,-8.103921857640097,114.1921781225208,0,-8.103921857640097,224.32062670182796,1.0441531240555244
2022-05-11 16:57:00,-7.938537095024668,112.316518546318,0,-7.938537095024668,28.274333882308138,-1.3001674041581175
2022-05-13 07:06:00,-7.908056559066953,112.3432788917397,0,-7.908056559066953,291.93413647154017,1.3494773657238237
2022-05-13 20:07:00,-8.133353914426957,114.0530979678287,0,-8.133353914426957,37.409392592088764,-0.8908627323898267
2022-05-13 21:22:00,-8.123750846301029,114.042897413177,0,-8.123750846301029,28.274333882308138,-1.261710486564086
2022-05-14 23:16:00,-7.993957205394923,112.8784117898904,0,-7.993957205394923,311.83846690225823,1.378328930563424
2022-05-15 15:03:00,-8.04010396189156,114.2815823053199,0,-8.04010396189156,59.529701520962384,-0.4956601798675918
2022-05-15 23:27:00,-8.118690874539517,114.278090514338,0,-8.118690874539517,233.733200879525,1.0037209529364703
2022-05-16 16:40:00,-8.06736757813019,114.1068786674719,0,-8.06736757813019,210.56421704326237,1.2160297535797338
2022-05-16 19:58:00,-8.045163205955348,112.9317205356783,0,-8.045163205955348,70.9240972213782,-0.03563820342677984
2022-05-16 21:22:00,-8.153712502872278,114.0897949298405,0,-8.153712502872278,198.48878705275231,1.0509469142771384
2022-05-17 00:53:00,-7.998773808547347,112.915824987962,0,-7.998773808547347,65.4524238132019,-0.5472365743158927
2022-05-18 01:35:00,-8.053800027724183,114.3031655134336,0,-8.053800027724183,123.38980198326718,0.3517774649186088
2022-05-19 00:53:00,-7.992686054108103,112.2802679875262,0,-7.992686054108103,39.469129895481814,-0.8257280218759434
2022-05-19 09:55:00,-8.124371712809596,114.007500767746,0,-8.124371712809596,313.3152788023117,1.4991895054731696
2022-05-20 09:27:00,-8.143731224719742,112.8647926748304,0,-8.143731224719742,370.8200299267693,1.8696699662256977
2022-05-20 22:42:00,-8.053815142260655,114.2204011774896,0,-8.053815142260655,89.46391576241636,-0.2897296474715
2022-05-21 01:07:00,-7.95660315039263,112.9370471072549,0,-7.95660315039263,46.20750686514314,-0.8212214303398914
2022-05-21 10:54:00,-8.116114430806826,114.2106104166539,0,-8.116114430806826,166.90908131752437,0.6901701391095987
2022-05-21 13:53:00,-8.18797183016844,114.0754536113652,0,-8.18797183016844,28.274333882308138,-1.1063494999820582
2022-05-22 03:57:00,-7.919728282432485,112.2646182963541,0,-7.919728282432485,111.4008155387886,0.09949393251021182
2022-05-23 04:51:00,-7.946909085306584,112.8966281375544,0,-7.946909085306584,62.31455222464618,-0.35508852917258743
